date,rainfall_mm,source_file,rainfall_norm,place,risk_label,risk_score
2017-07-18,0.3068656027317047,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.002196137424479856,Vellayambalam,Low,0.2
2017-07-19,7.585456371307373,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.054286646891969,Vellayambalam,Medium,0.5
2017-07-20,2.619489908218384,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.018746838255167313,Vellayambalam,Medium,0.5
2017-07-21,6.8044538497924805,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.048697265577010755,Vellayambalam,Medium,0.5
2017-07-22,0.3068656027317047,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.002196137424479856,Vellayambalam,Low,0.2
2017-07-23,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-07-24,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-07-25,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-07-26,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-07-27,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-07-28,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-07-29,0.3858164548873901,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0027611630238634096,Vellayambalam,Low,0.2
2017-07-30,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-07-31,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-08-01,1.1574493646621704,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.00828348907159023,Vellayambalam,Medium,0.5
2017-08-02,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-08-03,0.9649312496185304,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.006905699467366289,Vellayambalam,Medium,0.5
2017-08-04,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-08-05,3.89792799949646,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.027896204336419206,Vellayambalam,Medium,0.5
2017-08-06,0.3858164548873901,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0027611630238634096,Vellayambalam,Low,0.2
2017-08-07,0.8146747946739197,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.005830362834534103,Vellayambalam,Low,0.2
2017-08-08,4.411896228790283,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.03157450797585539,Vellayambalam,Medium,0.5
2017-08-09,0.7716329097747803,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.00552232604772682,Vellayambalam,Low,0.2
2017-08-10,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-08-11,1.7657371759414673,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.012636807316820141,Vellayambalam,Medium,0.5
2017-08-12,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-08-13,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-08-14,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-08-15,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-08-16,0.3858164548873901,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0027611630238634096,Vellayambalam,Low,0.2
2017-08-17,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-08-18,3.2607553005218506,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.023336166334054977,Vellayambalam,Medium,0.5
2017-08-19,6.712385654449463,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.048038363413988254,Vellayambalam,Medium,0.5
2017-08-20,5.494319438934326,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0393210592340012,Vellayambalam,Medium,0.5
2017-08-21,13.547478675842283,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.09695490358811114,Vellayambalam,Medium,0.5
2017-08-22,1.053071141242981,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.007536488036899422,Vellayambalam,Medium,0.5
2017-08-23,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-08-24,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-08-25,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-08-26,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-08-27,0.7716329097747803,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.00552232604772682,Vellayambalam,Low,0.2
2017-08-28,8.352672576904297,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0597773640227905,Vellayambalam,Medium,0.5
2017-08-29,2.978309154510498,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.02131479102794757,Vellayambalam,Medium,0.5
2017-08-30,5.113515377044678,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.03659576827840008,Vellayambalam,Medium,0.5
2017-08-31,0.3858164548873901,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0027611630238634096,Vellayambalam,Low,0.2
2017-09-01,7.34834623336792,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.05258972666690327,Vellayambalam,Medium,0.5
2017-09-02,5.184970378875732,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.037107148512256584,Vellayambalam,Medium,0.5
2017-09-03,7.716328620910644,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.05522325706469956,Vellayambalam,Medium,0.5
2017-09-04,10.68842601776123,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0764935925611464,Vellayambalam,Medium,0.5
2017-09-05,3.7623257637023926,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.026925743189195536,Vellayambalam,Medium,0.5
2017-09-06,26.14706039428711,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.18712601660419392,Vellayambalam,High,0.8
2017-09-07,1.8832290172576904,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.013477658254457497,Vellayambalam,Medium,0.5
2017-09-08,20.33056259155273,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.14549923148954522,Vellayambalam,High,0.8
2017-09-09,8.283648490905762,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.059283381063793196,Vellayambalam,Medium,0.5
2017-09-10,2.2231924533843994,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.01591066611974567,Vellayambalam,Medium,0.5
2017-09-11,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-09-12,4.061601638793945,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.02906756339869995,Vellayambalam,Medium,0.5
2017-09-13,6.3918890953063965,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.04574467366288736,Vellayambalam,Medium,0.5
2017-09-14,18.63716506958008,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.13338013557452644,Vellayambalam,High,0.8
2017-09-15,2.94187879562378,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.02105407078486349,Vellayambalam,Medium,0.5
2017-09-16,4.890009880065918,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.034996212048824304,Vellayambalam,Medium,0.5
2017-09-17,40.562137603759766,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.29029004103272515,Vellayambalam,High,0.8
2017-09-18,39.02165222167969,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.27926528762493413,Vellayambalam,High,0.8
2017-09-19,2.874938726425171,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.02057500245704941,Vellayambalam,Medium,0.5
2017-09-20,8.632129669189453,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.06177734764246109,Vellayambalam,Medium,0.5
2017-09-21,4.362928867340088,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.03122406447843666,Vellayambalam,Medium,0.5
2017-09-22,2.7437572479248047,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.019636179233564387,Vellayambalam,Medium,0.5
2017-09-23,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-09-24,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-09-25,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-09-26,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-09-27,2.2252585887908936,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.015925452779605397,Vellayambalam,Medium,0.5
2017-09-28,16.082090377807617,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.1150942960962945,Vellayambalam,High,0.8
2017-09-29,7.601232051849365,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.054399548312416564,Vellayambalam,Medium,0.5
2017-09-30,4.537345886230469,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.03247231041816251,Vellayambalam,Medium,0.5
2017-10-01,4.852184295654297,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.03472550662993833,Vellayambalam,Medium,0.5
2017-10-02,4.361910820007324,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.03121677864441854,Vellayambalam,Medium,0.5
2017-10-03,8.626703262329102,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.06173851261148862,Vellayambalam,Medium,0.5
2017-10-04,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-10-05,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-10-06,9.275391578674316,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.06638096414618898,Vellayambalam,Medium,0.5
2017-10-07,3.036545753479004,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0217315714469018,Vellayambalam,Medium,0.5
2017-10-08,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-10-09,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-10-10,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-10-11,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-10-12,18.036346435546875,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.12908027180426598,Vellayambalam,High,0.8
2017-10-13,1.882195949554444,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.013470264924527638,Vellayambalam,Medium,0.5
2017-10-14,8.236163139343262,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.05894354382966641,Vellayambalam,Medium,0.5
2017-10-15,21.864959716796875,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.15648041322110987,Vellayambalam,High,0.8
2017-10-16,1.4719303846359253,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.010534127563180295,Vellayambalam,Medium,0.5
2017-10-17,1.0885039567947388,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.007790069186416339,Vellayambalam,Medium,0.5
2017-10-18,6.855775356292725,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.04906455692573978,Vellayambalam,Medium,0.5
2017-10-19,1.172618389129639,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.008392048851602408,Vellayambalam,Medium,0.5
2017-10-20,0.9205968379974364,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.006588412486725107,Vellayambalam,Low,0.2
2017-10-21,15.85700511932373,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.11348343402685827,Vellayambalam,High,0.8
2017-10-22,44.465553283691406,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.31822551891518536,Vellayambalam,High,0.8
2017-10-23,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-10-24,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-10-25,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-10-26,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-10-27,6.967055320739746,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.04986095147873424,Vellayambalam,Medium,0.5
2017-10-28,11.78566551208496,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.08434617915166273,Vellayambalam,Medium,0.5
2017-10-29,5.736475944519043,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.04105409467284387,Vellayambalam,Medium,0.5
2017-10-30,0.3858164548873901,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0027611630238634096,Vellayambalam,Low,0.2
2017-10-31,34.75113296508789,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.24870256870865673,Vellayambalam,High,0.8
2017-11-01,3.807995080947876,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.027252583655707315,Vellayambalam,Medium,0.5
2017-11-02,4.176928043365479,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.02989291700906106,Vellayambalam,Medium,0.5
2017-11-03,6.53926420211792,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0467993894232213,Vellayambalam,Medium,0.5
2017-11-04,2.0102734565734863,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.014386874032536794,Vellayambalam,Medium,0.5
2017-11-05,37.8158073425293,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.27063544757885083,Vellayambalam,High,0.8
2017-11-06,1.368118405342102,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.00979117895373376,Vellayambalam,Medium,0.5
2017-11-07,14.110567092895508,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.10098474445321096,Vellayambalam,Medium,0.5
2017-11-08,12.873169898986816,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.09212909474109525,Vellayambalam,Medium,0.5
2017-11-09,13.661829948425291,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.09777327849563053,Vellayambalam,Medium,0.5
2017-11-10,18.241830825805664,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.1305508568277308,Vellayambalam,High,0.8
2017-11-11,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-11-12,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-11-13,1.00095796585083,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.007163530971107829,Vellayambalam,Medium,0.5
2017-11-14,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-11-15,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-11-16,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-11-17,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-11-18,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-11-19,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-11-20,14.167611122131348,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.10139299003802967,Vellayambalam,Medium,0.5
2017-11-21,25.064382553100582,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.1793776430344014,Vellayambalam,High,0.8
2017-11-22,1.3033268451690674,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.00932748680700969,Vellayambalam,Medium,0.5
2017-11-23,0.4289819598197937,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.003070084519087179,Vellayambalam,Low,0.2
2017-11-24,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-11-25,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-11-26,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-11-27,10.172783851623535,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.07280330909954599,Vellayambalam,Medium,0.5
2017-11-28,14.781240463256836,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.10578453587701649,Vellayambalam,Medium,0.5
2017-11-29,5.863092422485352,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.04196024767058065,Vellayambalam,Medium,0.5
2017-11-30,42.38191604614258,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.3033136041365792,Vellayambalam,High,0.8
2017-12-01,124.89579010009766,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.8938385936941192,Vellayambalam,High,0.8
2017-12-02,50.74626922607422,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.36317456244045065,Vellayambalam,High,0.8
2017-12-03,16.152469635009766,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.11559797757532904,Vellayambalam,High,0.8
2017-12-04,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-12-05,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-12-06,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-12-07,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-12-08,4.448883533477783,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.031839214099095535,Vellayambalam,Medium,0.5
2017-12-09,7.166744232177734,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.05129006014310948,Vellayambalam,Medium,0.5
2017-12-10,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-12-11,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-12-12,2.7617905139923096,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.019765237460175323,Vellayambalam,Medium,0.5
2017-12-13,7.519752502441406,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.05381642564831979,Vellayambalam,Medium,0.5
2017-12-14,13.69347095489502,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0979997228994275,Vellayambalam,Medium,0.5
2017-12-15,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-12-16,0.7353976368904114,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.005263001971782153,Vellayambalam,Low,0.2
2017-12-17,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-12-18,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-12-19,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-12-20,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-12-21,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-12-22,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-12-23,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-12-24,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-12-25,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-12-26,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-12-27,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-12-28,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-12-29,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-12-30,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2017-12-31,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2017.csv,0.0,Vellayambalam,Low,0.2
2018-01-01,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2018.csv,0.0,Vellayambalam,Low,0.2
2018-01-02,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2018.csv,0.0,Vellayambalam,Low,0.2
2018-01-03,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2018.csv,0.0,Vellayambalam,Low,0.2
2018-01-04,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2018.csv,0.0,Vellayambalam,Low,0.2
2018-01-05,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2018.csv,0.0,Vellayambalam,Low,0.2
2018-01-06,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2018.csv,0.0,Vellayambalam,Low,0.2
2018-01-07,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2018.csv,0.0,Vellayambalam,Low,0.2
2018-01-08,0.3908728063106537,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2018.csv,0.0027973496882959816,Vellayambalam,Low,0.2
2018-01-09,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2018.csv,0.0,Vellayambalam,Low,0.2
2018-01-10,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2018.csv,0.0,Vellayambalam,Low,0.2
2018-01-11,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2018.csv,0.0,Vellayambalam,Low,0.2
2018-01-12,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2018.csv,0.0,Vellayambalam,Low,0.2
2018-01-13,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2018.csv,0.0,Vellayambalam,Low,0.2
2018-01-14,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2018.csv,0.0,Vellayambalam,Low,0.2
2018-01-15,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2018.csv,0.0,Vellayambalam,Low,0.2
2018-01-16,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2018.csv,0.0,Vellayambalam,Low,0.2
2018-01-17,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2018.csv,0.0,Vellayambalam,Low,0.2
2018-01-18,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2018.csv,0.0,Vellayambalam,Low,0.2
2018-01-19,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2018.csv,0.0,Vellayambalam,Low,0.2
2018-01-20,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2018.csv,0.0,Vellayambalam,Low,0.2
2018-01-21,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2018.csv,0.0,Vellayambalam,Low,0.2
2018-01-22,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2018.csv,0.0,Vellayambalam,Low,0.2
